Организация,Банковский счет,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-05,306413.2349999985,2300175.0,314053.52999999997,2292534.704999998,1986121.47
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-06,2292534.704999998,150300.0,1570869.885,871964.8199999982,-1420569.885
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-07,871964.8199999982,0.0,148332.0,723632.8199999982,-148332.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-08,723632.8199999982,366282.0,258703.05000000002,831211.7699999982,107578.94999999998
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-09,831211.7699999982,0.0,0.0,831211.7699999982,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-10,831211.7699999982,0.0,448.5,830763.2699999982,-448.5
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-11,830763.2699999982,78000.0,515965.55999999994,392797.7099999982,-437965.55999999994
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-12,392797.7099999982,901612.5,106060.95000000001,1188349.2599999984,795551.55
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-13,1188349.2599999984,173385.0,1561.83,1360172.4299999983,171823.17
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-14,1360172.4299999983,75000.0,1094894.76,340277.6699999983,-1019894.76
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-15,340277.6699999983,27300.0,124948.935,242628.7349999983,-97648.935
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-16,242628.7349999983,0.0,448.5,242180.2349999983,-448.5
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-17,242180.2349999983,0.0,0.0,242180.2349999983,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-18,242180.2349999983,526816.5,5145.0,763851.7349999982,521671.5
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-19,763851.7349999982,51255.0,0.0,815106.7349999982,51255.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-20,815106.7349999982,334350.0,1032005.22,117451.51499999827,-697655.22
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-21,117451.51499999827,0.0,49738.5,67713.01499999827,-49738.5
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-22,67713.01499999827,261000.0,68703.6,260009.41499999826,192296.4
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-23,260009.41499999826,0.0,0.0,260009.41499999826,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-24,260009.41499999826,0.0,0.0,260009.41499999826,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-25,260009.41499999826,12675.0,1323.0,271361.4149999983,11352.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-26,271361.4149999983,58380.0,229406.235,100335.1799999983,-171026.235
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-27,100335.1799999983,533733.0,15223.005000000001,618845.1749999983,518509.995
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-28,618845.1749999983,166120.5,281154.375,503811.2999999983,-115033.875
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-29,503811.2999999983,175136.52,678947.8200000001,-1.7462298274040222e-09,-503811.30000000005
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-09-30,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-01,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-02,-1.7462298274040222e-09,1798634.3250000002,1798634.3250000002,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-03,-1.7462298274040222e-09,437786.71499999997,437786.71499999997,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-04,-1.7462298274040222e-09,2146280.55,2146280.55,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-05,-1.7462298274040222e-09,1855200.69,1855200.69,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-06,-1.7462298274040222e-09,147420.0,147420.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-07,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-08,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-09,-1.7462298274040222e-09,297916.5,297916.5,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-10,-1.7462298274040222e-09,342270.24,342270.24,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-11,-1.7462298274040222e-09,362374.96499999997,362374.96499999997,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-12,-1.7462298274040222e-09,1771521.9749999999,1771521.9749999999,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-13,-1.7462298274040222e-09,76305.33,76305.33,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-14,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-15,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-16,-1.7462298274040222e-09,413864.55000000005,413864.55000000005,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-17,-1.7462298274040222e-09,617538.825,617538.825,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-18,-1.7462298274040222e-09,600795.84,600795.84,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-19,-1.7462298274040222e-09,340868.76,340868.76,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-20,-1.7462298274040222e-09,221475.0,221475.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-21,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-22,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-23,-1.7462298274040222e-09,1077803.1749999998,1077803.1749999998,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-24,-1.7462298274040222e-09,559146.66,559146.66,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-25,-1.7462298274040222e-09,132721.5,132721.5,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-26,-1.7462298274040222e-09,663033.6900000001,663033.6900000001,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-27,-1.7462298274040222e-09,868164.51,868164.51,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-28,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-29,-1.7462298274040222e-09,0.0,0.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-30,-1.7462298274040222e-09,1113740.46,1113740.46,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-10-31,-1.7462298274040222e-09,361725.0,361725.0,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-11-01,-1.7462298274040222e-09,407675.265,407675.265,-1.7462298274040222e-09,0.0
"ООО ""Galaxy Flow""","61702510210570001479, Банк 2",2023-11-02,-1.7462298274040222e-09,879605.9249999999,872105.9249999999,7499.999999998254,7500.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-11,0.0,6984.0,711.285,6272.715,6272.715
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-12,6272.715,0.0,0.0,6272.715,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-13,6272.715,0.0,0.0,6272.715,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-14,6272.715,0.0,0.0,6272.715,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-15,6272.715,0.0,0.0,6272.715,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-16,6272.715,19320.0,0.0,25592.715,19320.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-17,25592.715,1057092.0,931628.7000000001,151056.01499999993,125463.29999999993
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-18,151056.01499999993,18454.5,0.0,169510.51499999993,18454.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-19,169510.51499999993,7500.0,13320.0,163690.51499999993,-5820.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-20,163690.51499999993,79800.0,12672.0,230818.51499999993,67128.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-21,230818.51499999993,0.0,0.0,230818.51499999993,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-22,230818.51499999993,0.0,0.0,230818.51499999993,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-23,230818.51499999993,1067250.0,788637.9750000001,509430.5399999998,278612.0249999999
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-24,509430.5399999998,565033.5,0.0,1074464.0399999998,565033.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-25,1074464.0399999998,0.0,412354.57499999995,662109.4649999999,-412354.57499999995
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-26,662109.4649999999,947580.0,1609572.3599999999,117.10499999998137,-661992.3599999999
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-27,117.10499999998137,450000.0,281584.5,168532.60499999998,168415.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-28,168532.60499999998,0.0,0.0,168532.60499999998,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-29,168532.60499999998,0.0,0.0,168532.60499999998,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-30,168532.60499999998,0.0,17358.0,151174.60499999998,-17358.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-01-31,151174.60499999998,0.0,0.0,151174.60499999998,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-01,151174.60499999998,304491.0,295336.94999999995,160328.65500000003,9154.050000000047
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-02,160328.65500000003,3750.0,0.0,164078.65500000003,3750.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-03,164078.65500000003,76999.5,176998.44,64079.715000000026,-99998.94
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-04,64079.715000000026,0.0,0.0,64079.715000000026,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-05,64079.715000000026,0.0,0.0,64079.715000000026,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-06,64079.715000000026,0.0,3387.0,60692.715000000026,-3387.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-07,60692.715000000026,349509.0,0.0,410201.715,349509.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-08,410201.715,6786.0,361461.06,55526.65500000003,-354675.06
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-09,55526.65500000003,53874.0,55267.5,54133.15500000003,-1393.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-10,54133.15500000003,10860.0,53813.100000000006,11180.055000000022,-42953.100000000006
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-11,11180.055000000022,0.0,0.0,11180.055000000022,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-12,11180.055000000022,0.0,0.0,11180.055000000022,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-13,11180.055000000022,215518.5,159188.52,67510.03500000003,56329.98000000001
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-14,67510.03500000003,0.0,34271.25,33238.78500000003,-34271.25
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-15,33238.78500000003,0.0,0.0,33238.78500000003,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-16,33238.78500000003,0.0,0.0,33238.78500000003,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-17,33238.78500000003,476704.5,105884.09999999999,404059.18500000006,370820.4
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-18,404059.18500000006,0.0,0.0,404059.18500000006,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-19,404059.18500000006,0.0,0.0,404059.18500000006,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-20,404059.18500000006,20844.0,208082.09999999998,216821.08500000008,-187238.09999999998
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-21,216821.08500000008,131700.0,265319.61,83201.4750000001,-133619.61
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-22,83201.4750000001,180000.0,82132.5,181068.9750000001,97867.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-23,181068.9750000001,0.0,0.0,181068.9750000001,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-24,181068.9750000001,0.0,0.0,181068.9750000001,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-25,181068.9750000001,0.0,0.0,181068.9750000001,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-26,181068.9750000001,0.0,0.0,181068.9750000001,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-27,181068.9750000001,420964.5,383917.29,218116.1850000001,37047.21000000002
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-02-28,218116.1850000001,300000.0,85287.24,432828.9450000001,214712.76
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-01,432828.9450000001,317427.0,188520.36000000002,561735.5850000001,128906.63999999998
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-02,561735.5850000001,60924.0,441915.18,180744.4050000001,-380991.18
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-03,180744.4050000001,6780.0,108920.70000000001,78603.70500000007,-102140.70000000001
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-04,78603.70500000007,0.0,0.0,78603.70500000007,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-05,78603.70500000007,0.0,0.0,78603.70500000007,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-06,78603.70500000007,2302.5,0.0,80906.20500000007,2302.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-07,80906.20500000007,69714.0,103505.40000000001,47114.805000000066,-33791.40000000001
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-08,47114.805000000066,0.0,0.0,47114.805000000066,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-09,47114.805000000066,492663.0,63132.299999999996,476645.50500000006,429530.7
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-10,476645.50500000006,7050.0,483652.19999999995,43.30500000010943,-476602.19999999995
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-11,43.30500000010943,165573.0,0.0,165616.3050000001,165573.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-12,165616.3050000001,0.0,0.0,165616.3050000001,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-13,165616.3050000001,0.0,0.0,165616.3050000001,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-14,165616.3050000001,76087.5,1635.0,240068.8050000001,74452.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-15,240068.8050000001,183198.0,26079.0,397187.8050000001,157119.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-16,397187.8050000001,645840.495,786705.27,256323.0300000001,-140864.77500000002
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-17,256323.0300000001,1414.5,250582.5,7155.030000000086,-249168.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-18,7155.030000000086,0.0,0.0,7155.030000000086,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-19,7155.030000000086,0.0,0.0,7155.030000000086,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-20,7155.030000000086,11565.0,2277.0,16443.030000000086,9288.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-21,16443.030000000086,18744.0,0.0,35187.030000000086,18744.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-22,35187.030000000086,348621.0,367337.31,16470.72000000009,-18716.309999999998
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-23,16470.72000000009,63526.5,0.0,79997.22000000009,63526.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-24,79997.22000000009,285186.0,234192.75,130990.47000000009,50993.25
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-25,130990.47000000009,0.0,0.0,130990.47000000009,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-26,130990.47000000009,0.0,0.0,130990.47000000009,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-27,130990.47000000009,208767.0,338431.5,1325.9700000000885,-129664.5
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-28,1325.9700000000885,0.0,0.0,1325.9700000000885,0.0
"ООО ""Galaxy Flow""","70742510210570001479, Банк 3",2023-03-29,1325.9700000000885,78621.0,0.0,79946.97000000009,78621.0
