Организация,Статья движения денежных средств,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-01,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-02,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-03,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-04,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-05,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-06,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-07,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-08,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-09,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-10,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-11,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-12,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-13,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-14,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-15,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-16,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-17,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-18,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-19,5250.0,3000.0,0.0,8250.0,3000.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-20,8250.0,0.0,0.0,8250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-21,8250.0,0.0,0.0,8250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-22,8250.0,0.0,0.0,8250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-23,8250.0,0.0,0.0,8250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-24,8250.0,0.0,0.0,8250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-25,8250.0,5250.0,0.0,13500.0,5250.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-26,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-27,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-28,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-29,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-30,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-08-31,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-01,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-02,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-03,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-04,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-05,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-06,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-07,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-08,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-09,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-10,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-11,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-12,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-13,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-14,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-15,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-16,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-17,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-18,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-19,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-20,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-21,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-22,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-23,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-24,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-25,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-26,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-27,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-28,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-29,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-09-30,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-01,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-02,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-03,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-04,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-05,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-06,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-07,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-08,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-09,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-10,13500.0,0.0,0.0,13500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-11,13500.0,3750.0,0.0,17250.0,3750.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-12,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-13,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-14,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-15,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-16,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-17,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-18,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-19,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-20,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-21,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-22,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-23,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-24,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-25,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-26,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-27,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-28,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-29,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-30,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-10-31,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-01,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-02,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-03,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-04,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-05,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-06,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-07,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-08,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-09,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-10,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-11,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-12,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-13,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-14,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-15,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-16,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-17,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-18,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-19,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-20,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-21,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-22,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-23,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-24,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-25,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-26,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-27,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-28,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-29,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-11-30,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-01,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-02,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-03,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-04,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-05,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-06,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-07,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-08,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-09,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-10,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-11,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-12,17250.0,0.0,0.0,17250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-13,17250.0,3000.0,0.0,20250.0,3000.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-14,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-15,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-16,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-17,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-18,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-19,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-20,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-21,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-22,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-23,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-24,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-25,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-26,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-27,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-28,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-29,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-30,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-12-31,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-01,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-02,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-03,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-04,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-05,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-06,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-07,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-08,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-09,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-10,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-11,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-12,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-13,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-14,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-15,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-16,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-17,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-18,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-19,20250.0,0.0,0.0,20250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-20,20250.0,9000.0,0.0,29250.0,9000.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-21,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-22,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-23,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-24,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-25,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-26,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-27,29250.0,0.0,0.0,29250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2022-01-28,29250.0,0.0,0.0,29250.0,0.0
